tool,refName,refLen,pufferfishK,lisaK,lisaLeafNodes,queryLen,threads,queryTime(ms),size(MB),NUM_IPBWT_BYTES,ipbwtSize(MB),rmiParamSize(MB),trainingDataSize(MB)
LISA,Chlamydia,1042519,,8,4096,32,4,4.81,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,32,8,39.535,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,32,16,76.188,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,64,1,9.791,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,64,2,9.873,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,64,4,16.85,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,64,8,73.445,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,64,16,162.971,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,96,1,15.095,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,96,2,14.793,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,96,4,37.855,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,96,8,103.636,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,96,16,226.733,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,128,1,20.069,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,128,2,21.034,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,128,4,57.97,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,128,8,140.7,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,4096,128,16,351.116,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,8,16384,32,1,4.3340000000000005,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,32,2,4.2,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,32,4,4.22,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,32,8,28.989,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,32,16,78.285,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,64,1,8.532,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,64,2,8.25,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,64,4,11.569,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,64,8,62.039,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,64,16,156.832,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,96,1,13.327,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,96,2,12.531,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,96,4,25.86,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,96,8,96.193,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,96,16,222.336,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,128,1,18.37,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,128,2,17.904,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,128,4,38.772,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,128,8,122.202,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,16384,128,16,301.266,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,8,65536,32,1,3.569,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,32,2,3.633,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,32,4,3.713,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,32,8,25.477,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,32,16,69.11,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,64,1,7.071,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,64,2,6.739,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,64,4,7.868,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,64,8,52.568,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,64,16,133.273,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,96,1,11.096,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,96,2,10.406,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,96,4,17.389000000000003,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,96,8,78.454,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,96,16,203.298,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,128,1,14.243,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,128,2,13.905,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,128,4,29.674,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,128,8,106.386,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,65536,128,16,264.76899999999995,11.742235946655274,10,9.942235946655272,1.8,9.0
LISA,Chlamydia,1042519,,8,262144,32,1,3.061,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,32,2,2.7950000000000004,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,32,4,3.404,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,32,8,24.413,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,32,16,56.865,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,64,1,5.601,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,64,2,5.67,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,64,4,5.625,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,64,8,49.172,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,64,16,108.168,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,96,1,9.083,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,96,2,8.469000000000001,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,96,4,12.19,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,96,8,68.16600000000001,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,96,16,155.538,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,128,1,11.616,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,128,2,11.437,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,128,4,21.004,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,128,8,93.228,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,262144,128,16,209.226,16.742235946655274,10,9.942235946655272,6.8,9.0
LISA,Chlamydia,1042519,,8,1048576,32,1,2.423,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,32,2,2.411,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,32,4,2.699,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,32,8,23.977,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,32,16,57.795,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,64,1,4.252,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,64,2,4.685,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,64,4,4.978,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,64,8,43.517,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,64,16,112.922,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,96,1,6.938,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,96,2,6.598,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,96,4,7.17,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,96,8,60.484,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,96,16,171.14,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,128,1,9.435,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,128,2,8.874,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,128,4,17.214,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,128,8,82.683,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,1048576,128,16,220.712,37.94223594665527,10,9.942235946655272,28.0,9.0
LISA,Chlamydia,1042519,,8,4194304,32,1,2.4250000000000003,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,32,2,2.581,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,32,4,3.014,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,32,8,21.835,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,32,16,56.81,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,64,1,4.555,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,64,2,4.781,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,64,4,5.196,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,64,8,40.771,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,64,16,112.616,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,96,1,6.388999999999999,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,96,2,6.805000000000001,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,96,4,8.642000000000001,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,96,8,61.201,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,96,16,167.197,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,128,1,8.503,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,128,2,9.319,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,128,4,17.228,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,128,8,80.469,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,4194304,128,16,219.423,118.94223594665527,10,9.942235946655272,109.0,9.0
LISA,Chlamydia,1042519,,8,16777216,32,1,6.65,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,32,2,2.556,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,32,4,2.931,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,32,8,22.469,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,32,16,56.932,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,64,1,4.391,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,64,2,5.175,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,64,4,5.43,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,64,8,44.27,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,64,16,110.537,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,96,1,6.796,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,96,2,8.146,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,96,4,10.066,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,96,8,60.682,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,96,16,163.12699999999998,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,128,1,8.964,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,128,2,9.636,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,128,4,19.602,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,128,8,81.19200000000001,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,16777216,128,16,215.987,443.9422359466553,10,9.942235946655272,434.0,9.0
LISA,Chlamydia,1042519,,8,67108864,32,1,6.904000000000001,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,32,2,2.704,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,32,4,3.0370000000000004,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,32,8,21.922,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,32,16,56.493,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,64,1,5.36,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,64,2,4.963,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,64,4,5.4,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,64,8,40.197,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,64,16,111.339,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,96,1,7.096,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,96,2,7.754,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,96,4,10.758,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,96,8,62.154,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,96,16,166.177,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,128,1,9.086,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,128,2,10.227,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,128,4,19.439,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,128,8,83.69699999999999,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,8,67108864,128,16,221.604,1750.7422359466552,10,9.942235946655272,1740.8,9.0
LISA,Chlamydia,1042519,,16,256,32,1,3.462,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,32,2,3.4880000000000004,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,32,4,3.884,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,32,8,28.701,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,32,16,67.259,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,64,1,6.7330000000000005,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,64,2,7.163,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,64,4,10.178,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,64,8,60.324000000000005,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,64,16,131.715,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,96,1,10.145,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,96,2,10.447,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,96,4,21.247,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,96,8,83.97200000000001,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,96,16,191.973,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,128,1,14.811,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,128,2,14.109,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,128,4,35.014,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,128,8,106.88,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,256,128,16,266.188,9.989110946655272,10,9.942235946655272,0.046875,9.0
LISA,Chlamydia,1042519,,16,1024,32,1,3.168,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,32,2,3.035,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,32,4,2.989,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,32,8,21.588,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,32,16,57.592,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,64,1,5.938,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,64,2,6.226,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,64,4,6.524,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,64,8,47.429,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,64,16,97.272,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,96,1,8.796,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,96,2,9.468,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,96,4,17.433,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,96,8,62.329,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,96,16,146.445,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,128,1,12.0,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,128,2,12.266,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,128,4,26.138,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,128,8,85.356,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,1024,128,16,218.637,10.059423446655272,10,9.942235946655272,0.1171875,9.0
LISA,Chlamydia,1042519,,16,4096,32,1,2.661,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,32,2,2.56,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,32,4,2.7590000000000003,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,32,8,17.946,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,32,16,45.775000000000006,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,64,1,5.133,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,64,2,5.101999999999999,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,64,4,5.022,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,64,8,37.307,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,64,16,89.132,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,96,1,7.933000000000001,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,96,2,8.086,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,96,4,8.456999999999999,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,96,8,54.138,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,96,16,126.11,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,128,1,10.36,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,128,2,10.305,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,128,4,18.66,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,128,8,77.10000000000001,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,4096,128,16,150.211,10.270360946655272,10,9.942235946655272,0.328125,9.0
LISA,Chlamydia,1042519,,16,16384,32,1,2.179,10.598485946655272,10,9.942235946655272,0.65625,9.0
LISA,Chlamydia,1042519,,16,16384,32,2,2.287,10.598485946655272,10,9.942235946655272,0.65625,9.0
